tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
194,30:25.3,33:40.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,386,Centre St & Worth St,40.71494807,-74.00234482,30984,Subscriber,1985,1
419,19:09.1,26:08.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,303,Mercer St & Spring St,40.72362738,-73.99949601,18899,Subscriber,1970,1
488,29:02.0,37:10.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,3002,South End Ave & Liberty St,40.711512,-74.015756,27498,Subscriber,1984,1
1025,53:13.9,10:19.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,79,Franklin St & W Broadway,40.71911552,-74.00666661,30657,Subscriber,1970,1
335,54:29.8,00:05.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,79,Franklin St & W Broadway,40.71911552,-74.00666661,17190,Subscriber,1957,1
148,56:02.3,58:31.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,146,Hudson St & Reade St,40.71625008,-74.0091059,20734,Subscriber,1962,1
685,31:46.3,43:11.9,79,Franklin St & W Broadway,40.71911552,-74.00666661,79,Franklin St & W Broadway,40.71911552,-74.00666661,30657,Subscriber,1970,1
1810,53:14.5,23:25.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,79,Franklin St & W Broadway,40.71911552,-74.00666661,30657,Subscriber,1970,1
280,57:18.0,01:58.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,309,Murray St & West St,40.7149787,-74.013012,17190,Subscriber,1979,0
625,41:38.3,52:04.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,79,Franklin St & W Broadway,40.71911552,-74.00666661,30657,Subscriber,1970,1
1434,54:35.3,18:29.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,259,South St & Whitehall St,40.70122128,-74.01234218,30657,Subscriber,1970,1
594,07:54.7,17:48.9,79,Franklin St & W Broadway,40.71911552,-74.00666661,229,Great Jones St,40.72743423,-73.99379025,30890,Subscriber,1984,1
440,16:17.7,23:37.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,319,Fulton St & Broadway,40.711066,-74.009447,30043,Subscriber,1992,2
227,25:45.9,29:33.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,3467,W Broadway & Spring Street,40.72494672,-74.00165856,32313,Subscriber,1983,1
710,45:38.0,57:28.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,368,Carmine St & 6 Ave,40.73038599,-74.00214988,33265,Subscriber,1985,1
1021,50:05.5,07:06.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,497,E 17 St & Broadway,40.73704984,-73.99009296,19333,Subscriber,1997,1
380,48:59.5,55:19.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,32380,Subscriber,1974,1
267,22:48.0,27:15.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,417,Barclay St & Church St,40.71291224,-74.01020234,33006,Subscriber,1990,1
509,35:16.7,43:46.1,79,Franklin St & W Broadway,40.71911552,-74.00666661,335,Washington Pl & Broadway,40.72903917,-73.99404649,31780,Subscriber,1955,1
635,38:47.9,49:23.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19739,Subscriber,1953,2
727,47:24.1,59:31.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,257,Lispenard St & Broadway,40.71939226,-74.00247214,18682,Subscriber,1988,1
494,49:02.5,57:16.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,260,Broad St & Bridge St,40.70365182,-74.01167797,17947,Subscriber,1983,1
399,15:04.9,21:44.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,251,Mott St & Prince St,40.72317958,-73.99480012,15218,Subscriber,1961,1
1408,20:53.9,44:22.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,72,W 52 St & 11 Ave,40.76727216,-73.99392888,32173,Subscriber,1964,1
1626,06:08.8,33:15.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,3466,W 45 St & 6 Ave (OLD),40.75668721,-73.98257732,20373,Subscriber,1955,2
697,06:13.4,17:51.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,496,E 16 St & 5 Ave,40.73726186,-73.99238967,21036,Subscriber,1977,1
180,09:27.2,12:27.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,146,Hudson St & Reade St,40.71625008,-74.0091059,33130,Subscriber,1992,1
179,21:49.5,24:49.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,152,Warren St & Church St,40.71473993,-74.00910627,17208,Subscriber,1984,1
551,21:49.8,31:01.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,32294,Subscriber,1943,1
467,33:56.6,41:43.9,79,Franklin St & W Broadway,40.71911552,-74.00666661,127,Barrow St & Hudson St,40.73172428,-74.00674436,22572,Subscriber,1993,2
1114,50:56.2,09:30.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,534,Water - Whitehall Plaza,40.70255065,-74.0127234,25411,Subscriber,1966,1
622,04:02.4,14:25.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,482,W 15 St & 7 Ave,40.73935542,-73.99931783,25744,Subscriber,1986,1
1261,13:03.8,34:05.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,254,W 11 St & 6 Ave,40.73532427,-73.99800419,33173,Subscriber,1988,1
597,46:12.4,56:09.9,79,Franklin St & W Broadway,40.71911552,-74.00666661,316,Fulton St & William St,40.70955958,-74.00653609,32555,Subscriber,1977,1
424,06:38.3,13:43.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,376,John St & William St,40.70862144,-74.00722156,25880,Subscriber,1970,1
255,00:01.9,04:17.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,152,Warren St & Church St,40.71473993,-74.00910627,32014,Subscriber,1962,2
960,04:03.3,20:04.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,458,11 Ave & W 27 St,40.751396,-74.005226,29407,Subscriber,1961,1
331,04:21.2,09:53.1,79,Franklin St & W Broadway,40.71911552,-74.00666661,303,Mercer St & Spring St,40.72362738,-73.99949601,20716,Subscriber,1970,1
322,04:28.2,09:50.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,303,Mercer St & Spring St,40.72362738,-73.99949601,21349,Subscriber,1969,2
1462,58:09.5,22:32.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,3656,E 2 St & Avenue A,40.72307749,-73.98583621,30414,Subscriber,1993,1
88,36:01.8,37:30.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,79,Franklin St & W Broadway,40.71911552,-74.00666661,32960,Subscriber,1982,1
1525,40:16.7,05:41.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,458,11 Ave & W 27 St,40.751396,-74.005226,30992,Subscriber,1961,1
2601,44:42.6,28:04.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,3316,W 104 St & Amsterdam Ave - 1,40.7989937,-73.96621738,26864,Subscriber,1951,1
787,47:02.5,00:09.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,439,E 4 St & 2 Ave,40.7262807,-73.98978041,21290,Subscriber,1987,1
534,56:56.4,05:50.9,79,Franklin St & W Broadway,40.71911552,-74.00666661,3461,Murray St & Greenwich St,40.71485151,-74.01122332,17290,Subscriber,1977,1
246,01:44.1,05:51.1,79,Franklin St & W Broadway,40.71911552,-74.00666661,328,Watts St & Greenwich St,40.72405549,-74.00965965,17844,Subscriber,1969,2
312,09:58.5,15:11.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,426,West St & Chambers St,40.71754834,-74.01322069,17474,Subscriber,1962,2
806,20:16.9,33:43.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,25055,Subscriber,1986,1
1932,08:27.8,40:40.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,462,W 22 St & 10 Ave,40.74691959,-74.00451887,30764,Subscriber,1958,1
287,09:04.5,13:52.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,355,Bayard St & Baxter St,40.71602118,-73.99974372,29755,Subscriber,1960,1
166,09:04.8,11:51.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,257,Lispenard St & Broadway,40.71939226,-74.00247214,19689,Subscriber,1955,1
1369,15:06.3,37:55.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,3660,W 16 St & 8 Ave,40.74102151,-74.00138497,24994,Subscriber,1984,1
385,18:15.5,24:41.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,319,Fulton St & Broadway,40.711066,-74.009447,25734,Subscriber,1984,1
593,29:30.3,39:23.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,30847,Subscriber,1988,1
1479,29:44.9,54:24.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,514,12 Ave & W 40 St,40.76087502,-74.00277668,26785,Subscriber,1989,1
1481,29:46.3,54:28.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,514,12 Ave & W 40 St,40.76087502,-74.00277668,30655,Customer,1993,2
757,30:43.9,43:21.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,401,Allen St & Rivington St,40.72019576,-73.98997825,16247,Subscriber,1994,2
455,40:04.5,47:39.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,3435,Grand St & Elizabeth St,40.718822,-73.99596,31848,Subscriber,1970,2
603,40:39.6,50:43.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,168,W 18 St & 6 Ave,40.73971301,-73.99456405,32698,Subscriber,1979,1
641,51:34.1,02:15.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,238,Bank St & Washington St,40.7361967,-74.00859207,32960,Subscriber,1952,2
1463,52:18.1,16:41.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,514,12 Ave & W 40 St,40.76087502,-74.00277668,31416,Subscriber,1989,2
892,00:17.1,15:09.9,79,Franklin St & W Broadway,40.71911552,-74.00666661,317,E 6 St & Avenue B,40.72453734,-73.98185424,33070,Subscriber,1991,1
1430,15:00.4,38:51.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,3092,Berry St & N 8 St,40.7190095,-73.95852515,28843,Subscriber,1991,1
98,17:12.0,18:50.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,146,Hudson St & Reade St,40.71625008,-74.0091059,33266,Subscriber,1985,2
2125,23:50.5,59:16.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,30398,Subscriber,1956,2
454,25:34.2,33:08.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,32122,Subscriber,1953,1
820,43:41.7,57:22.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,27716,Subscriber,1956,1
1013,01:00.3,17:53.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,26367,Subscriber,1964,1
278,02:14.2,06:53.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,3467,W Broadway & Spring Street,40.72494672,-74.00165856,33428,Subscriber,1958,2
168,08:01.1,10:49.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,3461,Murray St & Greenwich St,40.71485151,-74.01122332,24884,Subscriber,1965,1
780,09:33.8,22:34.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,168,W 18 St & 6 Ave,40.73971301,-73.99456405,26550,Subscriber,1991,2
360,19:01.5,25:02.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,2010,Grand St & Greene St,40.72165481,-74.00234737,18035,Subscriber,1981,1
865,19:45.0,34:10.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,3656,E 2 St & Avenue A,40.72307749,-73.98583621,30254,Subscriber,1980,1
665,27:53.1,38:58.1,79,Franklin St & W Broadway,40.71911552,-74.00666661,350,Clinton St & Grand St,40.71559509,-73.9870295,25506,Subscriber,1990,2
563,28:03.2,37:26.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,3467,W Broadway & Spring Street,40.72494672,-74.00165856,18528,Subscriber,1993,1
373,29:33.9,35:47.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,368,Carmine St & 6 Ave,40.73038599,-74.00214988,27425,Subscriber,1987,1
1965,32:43.0,05:28.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,358,Christopher St & Greenwich St,40.73291553,-74.00711384,32083,Subscriber,1948,1
476,34:13.9,42:10.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,316,Fulton St & William St,40.70955958,-74.00653609,33461,Subscriber,1984,1
221,38:26.7,42:08.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,417,Barclay St & Church St,40.71291224,-74.01020234,31527,Subscriber,1970,1
2035,39:01.7,12:57.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,3100,Nassau Ave & Newell St,40.72481256,-73.94752622,29819,Subscriber,1979,1
705,39:04.2,50:49.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,360,William St & Pine St,40.70717936,-74.00887308,30040,Subscriber,1989,1
1158,39:30.8,58:49.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,3080,S 4 St & Rodney St,40.70934,-73.95608,31237,Subscriber,1994,1
752,50:36.3,03:08.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,30573,Subscriber,1988,1
1099,52:22.1,10:41.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,442,W 27 St & 7 Ave,40.746647,-73.993915,19303,Subscriber,1960,2
857,55:50.0,10:07.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,3255,8 Ave & W 31 St,40.75058535,-73.99468482,21015,Subscriber,1958,1
179,00:34.6,03:33.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,417,Barclay St & Church St,40.71291224,-74.01020234,30488,Subscriber,1985,1
1411,00:45.2,24:16.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,410,Suffolk St & Stanton St,40.72066442,-73.98517977,32201,Subscriber,1987,2
418,21:23.8,28:22.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,229,Great Jones St,40.72743423,-73.99379025,26717,Subscriber,1994,1
354,21:27.7,27:21.9,79,Franklin St & W Broadway,40.71911552,-74.00666661,328,Watts St & Greenwich St,40.72405549,-74.00965965,16370,Subscriber,1960,1
341,23:56.9,29:38.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,18162,Subscriber,1987,1
324,25:13.5,30:38.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,303,Mercer St & Spring St,40.72362738,-73.99949601,31593,Subscriber,1988,1
188,25:48.7,28:57.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,152,Warren St & Church St,40.71473993,-74.00910627,27928,Subscriber,1961,2
1375,28:52.1,51:47.9,79,Franklin St & W Broadway,40.71911552,-74.00666661,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,32326,Subscriber,1988,1
1019,19:07.6,36:07.1,79,Franklin St & W Broadway,40.71911552,-74.00666661,150,E 2 St & Avenue C,40.7208736,-73.98085795,30481,Subscriber,1985,1
756,14:17.6,26:54.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,439,E 4 St & 2 Ave,40.7262807,-73.98978041,31476,Subscriber,1988,1
480,28:03.0,36:03.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,387,Centre St & Chambers St,40.71273266,-74.0046073,19755,Subscriber,1982,2
1504,28:35.6,53:39.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,519,Pershing Square North,40.751873,-73.977706,16793,Subscriber,1964,1
742,31:02.0,43:24.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,405,Washington St & Gansevoort St,40.739323,-74.008119,32873,Subscriber,1960,1
2579,12:13.4,55:13.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,28284,Subscriber,1983,1
1978,15:20.3,48:18.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,3141,1 Ave & E 68 St,40.76500525,-73.95818491,21067,Subscriber,1965,1
403,29:56.5,36:40.1,79,Franklin St & W Broadway,40.71911552,-74.00666661,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,16994,Subscriber,1976,1
348,50:42.9,56:31.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,355,Bayard St & Baxter St,40.71602118,-73.99974372,25945,Subscriber,1967,1
429,49:18.7,56:28.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,3002,South End Ave & Liberty St,40.711512,-74.015756,20001,Subscriber,1978,1
360,47:02.6,53:03.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,20324,Subscriber,1979,1
232,53:32.1,57:24.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,417,Barclay St & Church St,40.71291224,-74.01020234,27919,Subscriber,1970,1
386,09:36.4,16:03.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,32823,Subscriber,1976,1
404,53:44.9,00:29.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,17604,Subscriber,1974,1
954,04:00.5,19:55.1,79,Franklin St & W Broadway,40.71911552,-74.00666661,237,E 11 St & 2 Ave,40.73047309,-73.98672378,32734,Subscriber,1963,1
416,05:49.9,12:46.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,251,Mott St & Prince St,40.72317958,-73.99480012,30016,Subscriber,1961,1
292,12:04.9,16:57.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,387,Centre St & Chambers St,40.71273266,-74.0046073,15806,Subscriber,1991,1
1685,14:04.2,42:09.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,499,Broadway & W 60 St,40.76915505,-73.98191841,16067,Subscriber,1955,1
511,17:22.8,25:54.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,335,Washington Pl & Broadway,40.72903917,-73.99404649,20058,Subscriber,1955,1
118,45:18.7,47:17.1,79,Franklin St & W Broadway,40.71911552,-74.00666661,257,Lispenard St & Broadway,40.71939226,-74.00247214,33521,Subscriber,1988,1
587,50:51.6,00:39.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,293,Lafayette St & E 8 St,40.73020661,-73.99102628,26482,Subscriber,1975,1
172,20:33.0,23:25.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,257,Lispenard St & Broadway,40.71939226,-74.00247214,32199,Subscriber,1989,1
1426,36:35.3,00:21.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,72,W 52 St & 11 Ave,40.76727216,-73.99392888,31647,Subscriber,1964,1
789,45:01.8,58:11.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,3002,South End Ave & Liberty St,40.711512,-74.015756,21109,Subscriber,1971,1
1824,50:06.5,20:30.9,79,Franklin St & W Broadway,40.71911552,-74.00666661,499,Broadway & W 60 St,40.76915505,-73.98191841,17370,Subscriber,1981,1
501,54:58.4,03:20.3,79,Franklin St & W Broadway,40.71911552,-74.00666661,304,Broadway & Battery Pl,40.70463334,-74.01361706,32084,Subscriber,1980,1
203,38:06.7,41:29.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,146,Hudson St & Reade St,40.71625008,-74.0091059,32338,Subscriber,1972,1
430,41:50.5,49:00.6,79,Franklin St & W Broadway,40.71911552,-74.00666661,127,Barrow St & Hudson St,40.73172428,-74.00674436,30926,Subscriber,1993,2
189,14:20.3,17:29.9,79,Franklin St & W Broadway,40.71911552,-74.00666661,146,Hudson St & Reade St,40.71625008,-74.0091059,30412,Subscriber,1960,2
510,48:29.6,56:59.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,229,Great Jones St,40.72743423,-73.99379025,16382,Subscriber,1962,2
500,48:36.6,56:57.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,229,Great Jones St,40.72743423,-73.99379025,21193,Subscriber,1960,1
152,16:50.9,19:23.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,152,Warren St & Church St,40.71473993,-74.00910627,15582,Subscriber,1962,2
1019,44:55.9,01:55.0,79,Franklin St & W Broadway,40.71911552,-74.00666661,442,W 27 St & 7 Ave,40.746647,-73.993915,25076,Subscriber,1990,1
357,02:20.1,08:17.8,79,Franklin St & W Broadway,40.71911552,-74.00666661,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,18345,Subscriber,1994,1
878,06:25.6,21:04.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,453,W 22 St & 8 Ave,40.74475148,-73.99915362,31005,Subscriber,1977,1
753,25:22.2,37:55.7,79,Franklin St & W Broadway,40.71911552,-74.00666661,3224,W 13 St & Hudson St,40.73997354,-74.00513873,32927,Subscriber,1967,2
401,26:59.8,33:41.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,355,Bayard St & Baxter St,40.71602118,-73.99974372,30996,Subscriber,1986,2
262,27:17.2,31:39.4,79,Franklin St & W Broadway,40.71911552,-74.00666661,3467,W Broadway & Spring Street,40.72494672,-74.00165856,32231,Subscriber,1967,1
1221,35:42.5,56:04.5,79,Franklin St & W Broadway,40.71911552,-74.00666661,320,Leonard St & Church St,40.717571,-74.005549,16521,Subscriber,1985,1
999,43:30.3,00:10.2,79,Franklin St & W Broadway,40.71911552,-74.00666661,487,E 20 St & FDR Drive,40.73314259,-73.97573881,26985,Subscriber,1977,1
386,50:26.8,56:53.1,79,Franklin St & W Broadway,40.71911552,-74.00666661,309,Murray St & West St,40.7149787,-74.013012,15816,Subscriber,1960,1
